video_id,labeler_2,labeler_1,start_seconds,end_seconds,duration
kcOqlifSukA,cutting,cutting,750,767,17
kcOqlifSukA,none,cutting,768,779,11
kcOqlifSukA,cutting,cutting,780,791,11
kcOqlifSukA,none,cutting,792,827,35
kcOqlifSukA,cutting,cutting,828,833,5
kcOqlifSukA,none,cutting,834,850,16
kcOqlifSukA,,cutting,900,905,5
kcOqlifSukA,tying,tying,1340,1348,8
kcOqlifSukA,suturing,tying,1380,1385,5
kcOqlifSukA,tying,tying,1386,1395,9
kcOqlifSukA,tying,tying,1420,1435,15
kcOqlifSukA,tying,tying,1460,1480,20
kcOqlifSukA,suturing,suturing,1260,1289,29
kcOqlifSukA,tying,suturing,1290,1310,20
kcOqlifSukA,suturing,suturing,1320,1340,20
kcOqlifSukA,suturing,suturing,1360,1371,11
kcOqlifSukA,tying,suturing,1372,1380,8
kcOqlifSukA,suturing,suturing,1405,1420,15
kcOqlifSukA,suturing,suturing,1550,1663,113
kcOqlifSukA,tying,suturing,1664,1670,6
kcOqlifSukA,suturing,suturing,1710,1721,11
kcOqlifSukA,tying,suturing,1722,1727,5
kcOqlifSukA,suturing,suturing,1728,1757,29
kcOqlifSukA,tying,suturing,1758,1770,12
L8k75Onag_o,cutting,cutting,6,80,74
L8k75Onag_o,cutting,cutting,138,190,52
L8k75Onag_o,cutting,cutting,220,239,19
L8k75Onag_o,suturing,suturing,90,101,11
L8k75Onag_o,tying,suturing,102,107,5
L8k75Onag_o,cutting,suturing,108,120,12
884CY5zcTr4,,cutting,191,195,4
pZNG2IN5ixo,,cutting,103,108,5
pZNG2IN5ixo,cutting,cutting,158,183,25
QbOhP0qTXM4,cutting,cutting,57,64,7
IzVNghUkxI0,cutting,cutting,172,270,98
IzVNghUkxI0,,cutting,283,287,4
IzVNghUkxI0,cutting,cutting,300,323,23
IzVNghUkxI0,cutting,cutting,340,353,13
IzVNghUkxI0,,tying,567,575,8
IzVNghUkxI0,tying,tying,619,625,6
CfFrwiwgniU,,cutting,213,217,4
CfFrwiwgniU,,cutting,223,227,4
CfFrwiwgniU,cutting,cutting,235,243,8
CfFrwiwgniU,,cutting,248,253,5
CfFrwiwgniU,,cutting,260,264,4
CfFrwiwgniU,,cutting,302,305,3
CfFrwiwgniU,,cutting,336,337,1
CfFrwiwgniU,cutting,tying,154,164,10
CfFrwiwgniU,tying,tying,269,276,7
CfFrwiwgniU,tying,tying,321,331,10
CfFrwiwgniU,,suturing,141,145,4
CfFrwiwgniU,,suturing,372,377,5
CfFrwiwgniU,,suturing,385,388,3
CfFrwiwgniU,,suturing,392,397,5
CfFrwiwgniU,suturing,suturing,403,416,13
CfFrwiwgniU,suturing,suturing,429,449,20
dPvRrcSsc6Y,cutting,cutting,99,111,12
dPvRrcSsc6Y,cutting,cutting,133,183,50
g9lzOYtGLic,cutting,cutting,15,22,7
g9lzOYtGLic,cutting,cutting,34,51,17
ekzZ9azx4N4,cutting,cutting,75,120,45
ekzZ9azx4N4,cutting,cutting,135,180,45
n5o16fYYp-8,cutting,cutting,13,21,8
n5o16fYYp-8,tying,tying,210,217,7
n5o16fYYp-8,tying,tying,225,230,5
n5o16fYYp-8,suturing,suturing,236,247,11
n5o16fYYp-8,tying,suturing,248,259,11
n5o16fYYp-8,suturing,suturing,260,273,13
oewplXxSMrk,cutting,cutting,19,26,7
oewplXxSMrk,,cutting,32,37,5
oewplXxSMrk,cutting,cutting,49,73,24
oewplXxSMrk,cutting,cutting,76,103,27
oewplXxSMrk,cutting,cutting,120,161,41
LbqKFbnZvE4,cutting,cutting,132,320,188
LbqKFbnZvE4,cutting,cutting,371,440,69
LbqKFbnZvE4,cutting,cutting,460,477,17
LbqKFbnZvE4,cutting,cutting,516,522,6
LbqKFbnZvE4,suturing,suturing,850,861,11
LbqKFbnZvE4,tying,suturing,862,903,41
LbqKFbnZvE4,suturing,suturing,904,933,29
LbqKFbnZvE4,tying,suturing,934,944,10
TFwFMav_cpE,tying,tying,60,119,59
TFwFMav_cpE,none,tying,120,125,5
TFwFMav_cpE,suturing,tying,126,131,5
TFwFMav_cpE,tying,tying,132,167,35
TFwFMav_cpE,none,tying,168,173,5
TFwFMav_cpE,tying,tying,226,232,6
TFwFMav_cpE,tying,tying,250,266,16
TFwFMav_cpE,,tying,320,332,12
TFwFMav_cpE,tying,tying,355,367,12
TFwFMav_cpE,tying,tying,440,450,10
TFwFMav_cpE,tying,tying,468,478,10
TFwFMav_cpE,tying,tying,530,543,13
TFwFMav_cpE,,suturing,180,220,40
TFwFMav_cpE,suturing,suturing,240,250,10
TFwFMav_cpE,suturing,suturing,290,313,23
TFwFMav_cpE,none,suturing,332,337,5
TFwFMav_cpE,suturing,suturing,338,350,12
TFwFMav_cpE,suturing,suturing,420,431,11
TFwFMav_cpE,tying,suturing,432,440,8
TFwFMav_cpE,suturing,suturing,455,468,13
TFwFMav_cpE,suturing,suturing,510,530,20
IJuourlriwc,cutting,cutting,60,100,40
IJuourlriwc,tying,tying,150,160,10
IJuourlriwc,tying,tying,180,190,10
IJuourlriwc,suturing,suturing,134,150,16
IJuourlriwc,suturing,suturing,170,180,10
Cczsz7JrUGU,,cutting,4,8,4
Cczsz7JrUGU,,cutting,104,110,6
Cczsz7JrUGU,,cutting,112,124,12
Cczsz7JrUGU,,cutting,130,132,2
Cczsz7JrUGU,,cutting,136,143,7
Cczsz7JrUGU,,cutting,149,154,5
Cczsz7JrUGU,,cutting,159,164,5
Cczsz7JrUGU,,cutting,167,173,6
Cczsz7JrUGU,,cutting,177,180,3
Cczsz7JrUGU,,cutting,183,185,2
Cczsz7JrUGU,,cutting,187,3,-184
Cczsz7JrUGU,,cutting,198,3,-195
Cczsz7JrUGU,,cutting,216,222,6
Cczsz7JrUGU,,cutting,227,257,30
Cczsz7JrUGU,,cutting,261,267,6
Cczsz7JrUGU,,cutting,268,271,3
Cczsz7JrUGU,,cutting,274,290,16
Cczsz7JrUGU,,cutting,292,306,14
Cczsz7JrUGU,,cutting,310,318,8
Cczsz7JrUGU,,cutting,332,352,20
Cczsz7JrUGU,,cutting,359,362,3
Cczsz7JrUGU,,cutting,366,401,35
Cczsz7JrUGU,,cutting,408,416,8
Cczsz7JrUGU,,cutting,418,427,9
Cczsz7JrUGU,,cutting,430,437,7
Cczsz7JrUGU,,cutting,447,450,3
Cczsz7JrUGU,,cutting,457,470,13
Cczsz7JrUGU,,cutting,481,495,14
Cczsz7JrUGU,,cutting,500,504,4
Cczsz7JrUGU,,cutting,508,512,4
Cczsz7JrUGU,,cutting,33,523,490
Cczsz7JrUGU,,cutting,526,552,26
VL_UNwlWd3c,cutting,cutting,106,189,83
VL_UNwlWd3c,none,cutting,190,201,11
VL_UNwlWd3c,cutting,cutting,202,219,17
VL_UNwlWd3c,none,cutting,220,225,5
VL_UNwlWd3c,cutting,cutting,226,237,11
VL_UNwlWd3c,cutting,cutting,265,285,20
VL_UNwlWd3c,suturing,tying,480,485,5
VL_UNwlWd3c,tying,tying,486,500,14
VL_UNwlWd3c,suturing,suturing,322,369,47
VL_UNwlWd3c,tying,suturing,370,385,15
6ywlQxRzZGw,suturing,suturing,96,110,14
EWra7VzEiS4,cutting,cutting,393,412,19
EWra7VzEiS4,cutting,cutting,454,479,25
EWra7VzEiS4,cutting,cutting,606,652,46
StuUjtXj6u8,cutting,cutting,45,51,6
StuUjtXj6u8,cutting,cutting,63,75,12
StuUjtXj6u8,cutting,cutting,84,93,9
StuUjtXj6u8,cutting,cutting,101,111,10
StuUjtXj6u8,suturing,suturing,246,268,22
U_vxJyjmEZ0,cutting,cutting,70,80,10
U_vxJyjmEZ0,suturing,suturing,83,88,5
U_vxJyjmEZ0,tying,suturing,89,94,5
U_vxJyjmEZ0,suturing,suturing,95,130,35
U_vxJyjmEZ0,tying,suturing,131,142,11
U_vxJyjmEZ0,suturing,suturing,143,154,11
U_vxJyjmEZ0,tying,suturing,155,160,5
U_vxJyjmEZ0,suturing,suturing,161,170,9
Uy2fFSuYfpE,cutting,cutting,25,36,11
Uy2fFSuYfpE,cutting,cutting,50,295,245
Uy2fFSuYfpE,cutting,cutting,308,404,96
Uy2fFSuYfpE,cutting,cutting,432,443,11
Uy2fFSuYfpE,cutting,cutting,462,487,25
Uy2fFSuYfpE,suturing,tying,772,777,5
Uy2fFSuYfpE,tying,tying,778,791,13
D11S93t3QiU,,cutting,7,12,5
D11S93t3QiU,,tying,52,55,3
D11S93t3QiU,,suturing,57,61,4
XZleSz21hik,cutting,cutting,60,200,140
ZyWXlbQ8XdI,cutting,cutting,428,566,138
ZyWXlbQ8XdI,cutting,cutting,628,655,27
ZyWXlbQ8XdI,cutting,cutting,677,773,96
ZyWXlbQ8XdI,cutting,cutting,902,926,24
ZyWXlbQ8XdI,suturing,suturing,963,986,23
ZyWXlbQ8XdI,tying,suturing,987,1008,21
1PwQrgU2Lic,cutting,cutting,65,91,26
1PwQrgU2Lic,cutting,cutting,101,114,13
1PwQrgU2Lic,cutting,cutting,142,171,29
1PwQrgU2Lic,,cutting,187,192,5
1PwQrgU2Lic,,cutting,218,221,3
1PwQrgU2Lic,cutting,cutting,261,284,23
1PwQrgU2Lic,,cutting,301,305,4
1PwQrgU2Lic,cutting,cutting,308,331,23
1PwQrgU2Lic,cutting,cutting,345,353,8
1PwQrgU2Lic,cutting,cutting,361,368,7
1PwQrgU2Lic,cutting,cutting,400,421,21
1PwQrgU2Lic,cutting,cutting,427,452,25
1PwQrgU2Lic,cutting,cutting,454,471,17
1PwQrgU2Lic,cutting,cutting,482,489,7
1PwQrgU2Lic,cutting,cutting,492,540,48
1PwQrgU2Lic,cutting,cutting,548,561,13
1PwQrgU2Lic,cutting,cutting,564,575,11
1PwQrgU2Lic,cutting,cutting,644,650,6
1PwQrgU2Lic,cutting,cutting,668,698,30
1PwQrgU2Lic,cutting,cutting,704,726,22
1PwQrgU2Lic,cutting,cutting,839,859,20
1PwQrgU2Lic,,cutting,1081,1085,4
1PwQrgU2Lic,cutting,cutting,1090,1120,30
1PwQrgU2Lic,tying,tying,1171,1179,8
1PwQrgU2Lic,,suturing,1165,1170,5
ILZA2bFVGPE,cutting,cutting,138,146,8
ILZA2bFVGPE,cutting,cutting,191,197,6
ILZA2bFVGPE,cutting,cutting,334,360,26
ILZA2bFVGPE,tying,tying,297,309,12
1gKMtSA6VCY,cutting,cutting,85,640,555
xh9XtKhfzKU,cutting,cutting,440,460,20
xh9XtKhfzKU,cutting,cutting,464,478,14
EswP8VDC85s,cutting,cutting,10,59,49
EswP8VDC85s,tying,suturing,62,67,5
_5OpGzoHEtM,,cutting,300,380,80
